transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_3f6a0179,CUST_95159,6453914889167137,2024-09-30 12:56:29.810811+00:00,Healthcare,pharmacy,DuaneReade,38.41,RUB,Russia,Unknown City,medium,Premium Debit,True,NFC Payment,pos,09fe7151fb7b694cd19ebbd723b60baa,65.237.135.23,1,False,12,False,"{'num_transactions': 1340, 'total_amount': 55511045.51932105, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5246341.932654149}",True
TX_10c6720a,CUST_42556,5770933284971529,2024-10-29 14:27:14.343993+00:00,Retail,online,Newegg,153822.77,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,31fd5dd1919f493905a21f9710b9d452,17.199.102.111,0,False,14,False,"{'num_transactions': 10, 'total_amount': 1141784.792172147, 'unique_merchants': 10, 'unique_countries': 1, 'max_single_amount': 153822.77216510754}",False
TX_7f8243f1,CUST_71917,6630685335012889,2024-10-15 13:27:11.285655+00:00,Restaurant,casual,Olive Garden,33343.58,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,5d7cd095e5a86699f0722ee9f0fc4e8b,67.89.193.247,1,False,13,False,"{'num_transactions': 744, 'total_amount': 16619710.44495699, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1262653.564065953}",False
TX_ba16b208,CUST_51729,370704602456708,2024-10-08 03:21:32.409852+00:00,Healthcare,medical,Local Hospital,11654.59,BRL,Brazil,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,f5fd8b2ff70e939c0acad02ef93e779e,243.244.29.168,1,False,3,False,"{'num_transactions': 1113, 'total_amount': 26324431.59932875, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1388666.459189681}",True
TX_cc601e0f,CUST_23782,4284901607954375,2024-10-08 13:49:31.608976+00:00,Grocery,online,Instacart,1608.43,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,034b2a8414b06b3af713a75a0012e68e,152.93.101.38,1,False,13,False,"{'num_transactions': 342, 'total_amount': 8544215.034981731, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 995850.5166543876}",False
TX_9e05d6b5,CUST_11476,4852473677471070,2024-10-29 02:16:58.235628+00:00,Travel,transport,Uber,41114.08,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,0c48227ecaf0c76d5b1c1815f9274aba,213.230.132.197,0,True,2,False,"{'num_transactions': 92, 'total_amount': 8190966.646621341, 'unique_merchants': 59, 'unique_countries': 7, 'max_single_amount': 196867.28606573105}",False
TX_6a985e04,CUST_98286,4065274737766845,2024-10-03 09:55:23.232999+00:00,Entertainment,gaming,Nintendo eShop,188.3,USD,USA,New York,large,Basic Debit,False,iOS App,mobile,c859291435f44d2e139904c0a81d66a1,193.207.104.12,0,True,9,False,"{'num_transactions': 1331, 'total_amount': 28074953.483215097, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1905338.421667618}",False
TX_c44d902b,CUST_37591,6208172575743293,2024-10-10 22:52:36.222291+00:00,Grocery,online,Walmart Grocery,16789.0,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,40bb1c2d367e47085546547c4639d1a8,135.40.132.119,0,False,22,False,"{'num_transactions': 801, 'total_amount': 36014991.96784101, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2258504.4789506467}",False
TX_742ce34e,CUST_93400,4011391099789267,2024-10-07 23:41:40.043803+00:00,Grocery,physical,Publix,767.21,CAD,Canada,Unknown City,medium,Gold Credit,True,Chip Reader,pos,5e8c67d76cd6b763a9f5b7ef1b3e26f0,175.157.126.137,1,False,23,False,"{'num_transactions': 669, 'total_amount': 20027086.06530121, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3826804.545200328}",True
TX_09323c01,CUST_89485,378062624876029,2024-10-16 21:15:11.947208+00:00,Travel,transport,Uber,1480.16,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,7983a55f47e3d8ed895e9d1de814af10,161.157.45.234,0,True,21,False,"{'num_transactions': 11, 'total_amount': 362880.9081795257, 'unique_merchants': 11, 'unique_countries': 6, 'max_single_amount': 143419.32616951285}",False
TX_bdd65749,CUST_10715,5251909460951913,2024-10-01 21:13:49.398791+00:00,Entertainment,events,LiveNation,128303.24,JPY,Japan,Unknown City,medium,Platinum Credit,False,Chrome,web,014480c1a5b3129c24ae6e79725f6f25,203.51.179.147,0,True,21,False,"{'num_transactions': 1020, 'total_amount': 109490009.61875957, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3288900.3754569697}",False
TX_ad4d18fb,CUST_52873,4861177945340467,2024-10-12 16:20:36.628035+00:00,Grocery,physical,Aldi,233.85,GBP,UK,Unknown City,medium,Premium Debit,False,Android App,mobile,03b16985a026ebb177649dc90fe7790a,41.33.43.26,1,False,16,True,"{'num_transactions': 874, 'total_amount': 24969592.25706939, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1805918.3184660468}",False
TX_bf1fc8c1,CUST_63683,6161100647567262,2024-10-08 01:17:18.517750+00:00,Travel,airlines,Delta,3281.98,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,8de2b5ea719b34807e0aaa4b4e831e1b,182.31.191.161,0,True,1,False,"{'num_transactions': 285, 'total_amount': 12595086.735645572, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 3582171.7625315757}",False
TX_ca81e395,CUST_82237,377851229243754,2024-10-07 11:54:24.643614+00:00,Gas,local,Highway Gas Stop,164289.78,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,fb15472b8c7e3a64684a27f4aec0a70b,246.161.233.11,0,False,11,False,"{'num_transactions': 865, 'total_amount': 143989848.11410654, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5385428.414587331}",False
TX_1e5346c0,CUST_39593,377858341927131,2024-10-24 01:15:51.520428+00:00,Entertainment,gaming,Epic Games,7287.45,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,4b6658809a14d89dcc6be03c308a2c21,11.69.5.216,1,True,1,False,"{'num_transactions': 59, 'total_amount': 14540986.393042872, 'unique_merchants': 41, 'unique_countries': 9, 'max_single_amount': 949876.4473905114}",True
TX_f0f8f476,CUST_27434,5091231525213757,2024-10-30 10:57:20.006889+00:00,Travel,hotels,Holiday Inn,89151.63,JPY,Japan,Unknown City,medium,Gold Credit,False,iOS App,mobile,a8b078dd691179f0a9dbe98d5925afaa,20.158.19.123,0,True,10,False,"{'num_transactions': 12, 'total_amount': 815546.8373389443, 'unique_merchants': 12, 'unique_countries': 4, 'max_single_amount': 163333.4442435339}",False
TX_c840c596,CUST_93459,378312804395732,2024-10-15 04:41:01.196664+00:00,Retail,physical,Nike Store,600.88,SGD,Singapore,Unknown City,medium,Gold Credit,False,Safari,web,4dfd443e8191ca6f13e328590178806e,202.150.20.137,0,False,4,False,"{'num_transactions': 796, 'total_amount': 21595761.34357313, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3811062.7031479585}",False
TX_612f8172,CUST_80340,5980023956442052,2024-10-05 21:48:46.930674+00:00,Retail,physical,Walmart,409.91,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,aea4464fea6fac4c00c655d6e57da87c,90.129.5.219,0,False,21,True,"{'num_transactions': 545, 'total_amount': 15270463.574182983, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3915248.985534601}",False
TX_cf4ec023,CUST_46412,6787811651992998,2024-10-13 04:35:57.403323+00:00,Retail,physical,IKEA,2397.35,MXN,Mexico,Unknown City,medium,Basic Debit,False,Android App,mobile,6b4e8d3b5d4a59c07621aca91562e1bf,2.237.73.223,0,False,4,True,"{'num_transactions': 222, 'total_amount': 7516625.218315125, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 1933154.2651028947}",False
TX_6691830a,CUST_31785,4948015609255349,2024-10-04 16:51:42.171972+00:00,Entertainment,streaming,Netflix,253.03,CAD,Canada,Unknown City,medium,Premium Debit,False,Edge,web,54aae6afaa28e3c939e78814e2de5a09,70.154.206.107,0,True,16,False,"{'num_transactions': 934, 'total_amount': 30636816.756177023, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4543381.676964128}",False
TX_8e874b57,CUST_28571,6343114550175733,2024-10-19 07:26:59.967567+00:00,Retail,physical,Macy's,38702.71,JPY,Japan,Unknown City,medium,Basic Debit,False,Firefox,web,2b18a83b91d4cb30517fad2dc12641fd,104.16.118.236,0,False,7,True,"{'num_transactions': 34, 'total_amount': 1054149.152210227, 'unique_merchants': 29, 'unique_countries': 8, 'max_single_amount': 270123.4681730716}",False
TX_84e733c1,CUST_50949,4097162057710869,2024-10-10 10:38:21.597146+00:00,Restaurant,casual,Red Lobster,11641.22,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,6726a9e8e474bb5f3d0c3f45385924d4,203.91.31.231,0,False,10,False,"{'num_transactions': 116, 'total_amount': 6165944.26716664, 'unique_merchants': 64, 'unique_countries': 12, 'max_single_amount': 543202.7931601544}",False
TX_63226f46,CUST_41269,4086267685896270,2024-10-28 22:18:57.980173+00:00,Entertainment,events,LiveNation,281.76,CAD,Canada,Unknown City,medium,Basic Credit,False,iOS App,mobile,428347a73969a50adbd54e790caddc19,52.231.33.67,0,True,22,False,"{'num_transactions': 72, 'total_amount': 1179840.5145002648, 'unique_merchants': 54, 'unique_countries': 6, 'max_single_amount': 918040.7779693331}",False
TX_f6eeb22a,CUST_53591,6192184248118504,2024-10-18 22:07:19.441084+00:00,Travel,transport,Careem,1812.22,USD,USA,Los Angeles,large,Platinum Credit,False,iOS App,mobile,efc6e1187adeacf56ab1eaaf71c6c33e,209.26.242.135,0,True,22,False,"{'num_transactions': 314, 'total_amount': 11742104.548168141, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 3589048.717368442}",False
TX_963f57f6,CUST_15160,375379793308441,2024-10-24 06:27:55.841522+00:00,Restaurant,casual,Applebee's,2248.72,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Edge,web,56f069ad7a7bde126d7d0e26e7b98675,230.180.109.47,0,False,6,False,"{'num_transactions': 32, 'total_amount': 519179.6335782551, 'unique_merchants': 27, 'unique_countries': 8, 'max_single_amount': 242233.03722213366}",False
TX_d5fc7015,CUST_32843,4713901422125202,2024-10-21 15:34:37.887297+00:00,Grocery,physical,Publix,138.96,CAD,Canada,Unknown City,medium,Basic Credit,False,Safari,web,648b41dee73a75bd6bfbdd2c0472ed7d,5.70.40.49,0,False,15,False,"{'num_transactions': 290, 'total_amount': 8571700.497962179, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1430372.944927976}",False
TX_1d8faf9e,CUST_29889,4513652262886880,2024-10-10 13:48:38.914302+00:00,Gas,local,Truck Stop,204852.14,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,a61c15e220837ebfa52648c143769427,220.160.128.38,1,False,13,False,"{'num_transactions': 258, 'total_amount': 6910977.380159588, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 985258.5279810281}",True
TX_b6647ac0,CUST_18755,4056113315020012,2024-10-25 18:55:34.586421+00:00,Grocery,physical,Publix,15524.89,MXN,Mexico,Unknown City,medium,Premium Debit,False,Edge,web,a1a3e91cef4619687d2076c64a93aefe,41.130.177.54,1,False,18,False,"{'num_transactions': 293, 'total_amount': 9163626.76346272, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 2825816.2172113433}",True
TX_a6df50cf,CUST_75950,5256762277999236,2024-10-07 01:37:50.505606+00:00,Education,online,Skillshare,36554.92,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,abf0def73598004145be469d63a80c3f,237.13.223.57,0,False,1,False,"{'num_transactions': 738, 'total_amount': 36082445.92812023, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2789395.959871455}",False
TX_a72d8ca2,CUST_21375,5617944652332480,2024-10-28 22:43:42.962148+00:00,Education,online,edX,40449.97,JPY,Japan,Unknown City,medium,Basic Debit,False,Firefox,web,11d28dad2a7df2e93affe1dcdd14be35,126.222.218.155,0,False,22,False,"{'num_transactions': 118, 'total_amount': 5230915.625286994, 'unique_merchants': 71, 'unique_countries': 10, 'max_single_amount': 710498.9357089328}",False
TX_38dcf2f6,CUST_42681,5244217386189547,2024-10-18 21:13:11.629459+00:00,Grocery,physical,Publix,21239.11,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,58ebfe93953239ad5e71a3b6d134b6d3,27.53.187.18,0,False,21,False,"{'num_transactions': 444, 'total_amount': 21959280.54775536, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 3654303.399243786}",False
TX_cbbf94b7,CUST_11476,4852473677471070,2024-10-12 15:01:42.241581+00:00,Retail,physical,Nike Store,130558.66,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,0c48227ecaf0c76d5b1c1815f9274aba,197.91.114.17,0,False,15,True,"{'num_transactions': 814, 'total_amount': 80963747.58571658, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2598789.508953886}",False
TX_ba390c71,CUST_93349,6936703376818444,2024-10-30 10:13:01.171821+00:00,Healthcare,pharmacy,CVS Pharmacy,6236.21,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,b4fc7e434c7f92e260b0e427504c3e4e,136.167.178.207,0,False,10,False,"{'num_transactions': 18, 'total_amount': 58621.0812006043, 'unique_merchants': 17, 'unique_countries': 4, 'max_single_amount': 8709.793109130114}",False
TX_665bb69e,CUST_76059,374017077677815,2024-10-17 17:46:35.263961+00:00,Gas,local,Truck Stop,102.74,GBP,UK,Unknown City,medium,Basic Credit,False,Android App,mobile,4599df91e49d3545cf7e97391c5299ea,48.87.125.218,0,False,17,False,"{'num_transactions': 657, 'total_amount': 17150486.61805915, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1565515.863048194}",False
TX_4cf75343,CUST_63170,372968037085949,2024-10-18 01:47:50.579601+00:00,Grocery,online,FreshDirect,29093.81,MXN,Mexico,Unknown City,medium,Platinum Credit,False,iOS App,mobile,aebf633df6b1b5053d34575cb0612877,178.173.164.82,1,False,1,False,"{'num_transactions': 744, 'total_amount': 103860177.0201813, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4423390.080473044}",True
TX_fc0e3aa1,CUST_91962,379681542457866,2024-10-07 02:43:55.225175+00:00,Healthcare,medical,Lab Corp,1602.16,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,01e72691fe59360e528dd9f9d83b6bc9,60.142.94.177,1,False,2,False,"{'num_transactions': 345, 'total_amount': 15815160.07862101, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1961937.5163471566}",True
TX_efcb9110,CUST_52873,4861177945340467,2024-10-15 11:02:47.414800+00:00,Healthcare,pharmacy,DuaneReade,421.85,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,03b16985a026ebb177649dc90fe7790a,114.203.171.8,0,False,11,False,"{'num_transactions': 280, 'total_amount': 7918527.782739316, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 996204.4252459689}",False
TX_329f9786,CUST_53330,6832111060002025,2024-10-03 18:08:49.758321+00:00,Retail,physical,IKEA,166.23,GBP,UK,Unknown City,medium,Basic Debit,False,Safari,web,d621851305c2542abe8a1e0fb7154b97,159.139.248.64,0,False,18,False,"{'num_transactions': 888, 'total_amount': 15183092.55326612, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1798719.7378071563}",False
TX_1b521c04,CUST_45353,6023516330645594,2024-10-10 00:23:30.326421+00:00,Travel,airlines,Southwest,16015.34,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,2d2d91853f68f7792855d9c3c3e0c25c,166.17.91.133,0,True,0,False,"{'num_transactions': 613, 'total_amount': 23303026.474912297, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5300526.0291065015}",False
TX_48a1d27d,CUST_24899,5784500671319374,2024-10-17 19:21:37.048169+00:00,Entertainment,gaming,Xbox Live,656.06,AUD,Australia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,326a8afd368da431a1ae5ea530bd88d0,244.202.154.127,1,True,19,False,"{'num_transactions': 431, 'total_amount': 15067178.743026316, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2250047.331621746}",True
TX_31dad7e0,CUST_17437,6013226049473906,2024-10-13 12:50:49.872836+00:00,Restaurant,premium,Capital Grille,40681.02,RUB,Russia,Unknown City,medium,Gold Credit,False,iOS App,mobile,96295697ff59683dd924f201138009e8,107.106.60.22,0,False,12,True,"{'num_transactions': 585, 'total_amount': 31312998.704328272, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1982135.8784816118}",False
TX_416278c1,CUST_42940,4685940079739810,2024-10-05 03:26:23.979400+00:00,Grocery,online,Amazon Fresh,34893.31,RUB,Russia,Unknown City,medium,Basic Debit,True,NFC Payment,pos,d76348809047cc64354812cfe79126b3,90.24.70.217,1,False,3,True,"{'num_transactions': 603, 'total_amount': 8323796.720933381, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 826453.9632160362}",True
TX_88903e53,CUST_52447,5471627265603307,2024-10-25 11:18:46.716063+00:00,Entertainment,events,Regal Cinemas,8638.11,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Chrome,web,727d8d0823ed3749c27345fafff14f3e,29.9.15.249,1,True,11,False,"{'num_transactions': 158, 'total_amount': 4589694.389351037, 'unique_merchants': 77, 'unique_countries': 12, 'max_single_amount': 952074.6901298496}",False
TX_ef026d1c,CUST_30084,5210162096970838,2024-10-12 01:52:49.572901+00:00,Gas,local,Local Gas Station,490482.95,NGN,Nigeria,Unknown City,medium,Premium Debit,True,Chip Reader,pos,99f222e7271ab2259cfd5a078fab3210,130.133.102.73,1,False,1,True,"{'num_transactions': 202, 'total_amount': 10043972.620017573, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 2016054.1212188583}",True
TX_6cefe6e0,CUST_35599,6132562818694751,2024-09-30 13:25:10.968881+00:00,Healthcare,medical,Lab Corp,192092.61,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,bc2a245430c425ff437e3fb5c3b200c0,109.47.216.101,0,False,13,False,"{'num_transactions': 649, 'total_amount': 118594511.84911749, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5884317.263763564}",False
TX_6bdda6b1,CUST_62073,5034772237835858,2024-10-26 00:18:56.809169+00:00,Restaurant,premium,Ruth's Chris,422.42,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,a896ba418342320570dfcf7168f9f7bd,220.233.129.226,0,False,0,True,"{'num_transactions': 265, 'total_amount': 15063947.173615238, 'unique_merchants': 96, 'unique_countries': 11, 'max_single_amount': 5713928.668680675}",False
TX_e6ba5448,CUST_87830,5628641566571990,2024-10-08 17:59:15.273808+00:00,Entertainment,events,StubHub,136843.58,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,c7ddafeb54c7882634323b439cfae077,228.141.120.192,0,True,17,False,"{'num_transactions': 218, 'total_amount': 21675915.530247476, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 1161832.223347609}",False
TX_fa794183,CUST_30224,4339065209870226,2024-10-06 12:09:45.321484+00:00,Travel,booking,Booking.com,55363.5,MXN,Mexico,Unknown City,medium,Premium Debit,False,Chrome,web,7a40b38c747f3d4a0378225e0570ffb2,16.25.27.104,1,True,12,True,"{'num_transactions': 481, 'total_amount': 66915512.95120276, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1598630.6125611165}",True
TX_ffe42d9a,CUST_19872,5233906065305092,2024-10-25 01:44:24.925485+00:00,Entertainment,gaming,Nintendo eShop,71739.43,RUB,Russia,Unknown City,medium,Basic Credit,True,NFC Payment,pos,abea90135e00f0f149c69900f825276a,134.204.118.168,1,True,1,False,"{'num_transactions': 43, 'total_amount': 1482092.6976879844, 'unique_merchants': 36, 'unique_countries': 8, 'max_single_amount': 788653.9982286054}",True
TX_e2e20f95,CUST_42876,6927651544601070,2024-10-11 23:10:15.717271+00:00,Education,online,Skillshare,83.71,RUB,Russia,Unknown City,medium,Basic Debit,True,Chip Reader,pos,47d57cfea624d96290539ef41eee229b,99.136.116.201,1,False,23,False,"{'num_transactions': 711, 'total_amount': 15470840.919965316, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1810050.4974811745}",True
TX_37e60868,CUST_88585,379131943172250,2024-10-07 11:26:56.745917+00:00,Entertainment,events,Ticketmaster,111416.76,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0874b1143e0176c58344d5d454f2e57f,174.149.204.55,0,True,11,False,"{'num_transactions': 777, 'total_amount': 90448269.09038873, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4200079.543665774}",False
TX_cf32221f,CUST_43526,379650360208768,2024-10-02 01:31:04.654118+00:00,Healthcare,medical,Lab Corp,3410.0,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,7672b2004b23c2c6b8f10ad67a12e542,234.117.195.7,0,False,1,False,"{'num_transactions': 1044, 'total_amount': 30043219.58648877, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1944974.4161983596}",False
TX_40de1860,CUST_51036,5826331192995843,2024-10-24 08:19:11.891575+00:00,Gas,major,BP,298332.2,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,2f53929c1222767f3d102c2bd68ef50b,189.79.69.155,0,False,8,False,"{'num_transactions': 25, 'total_amount': 6438434.788421733, 'unique_merchants': 20, 'unique_countries': 6, 'max_single_amount': 748623.8833693536}",False
TX_2542e274,CUST_24256,5457148679285746,2024-10-19 19:10:08.546105+00:00,Healthcare,medical,Medical Center,293.62,CAD,Canada,Unknown City,medium,Basic Debit,False,Safari,web,7ac44d656708bd919ecfff9cb74d25dd,200.152.27.111,0,False,19,True,"{'num_transactions': 304, 'total_amount': 7605593.600362177, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1635910.7744137153}",False
TX_c606109d,CUST_37480,377929511423811,2024-10-26 22:47:59.930416+00:00,Education,online,Coursera,125.33,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,884d7f60ee8bfbe87460cda455dba4e0,63.40.136.18,0,False,22,True,"{'num_transactions': 26, 'total_amount': 124210.7420114053, 'unique_merchants': 24, 'unique_countries': 5, 'max_single_amount': 99972.46280777683}",False
TX_648eb9fb,CUST_14636,4115065260713661,2024-10-29 16:59:01.368148+00:00,Healthcare,pharmacy,Walgreens,636707.35,NGN,Nigeria,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,d0eb9adca161e1146d9abcc2ec37fb12,221.200.11.121,1,False,16,False,"{'num_transactions': 28, 'total_amount': 734547.0686188728, 'unique_merchants': 23, 'unique_countries': 8, 'max_single_amount': 636707.3544797243}",True
TX_353ad904,CUST_85737,6860346661724313,2024-10-19 11:16:54.013023+00:00,Education,online,MasterClass,627.61,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,22d4b786df6ec49fa4c8900138f23b3e,208.95.222.176,0,False,11,True,"{'num_transactions': 614, 'total_amount': 20754543.34064003, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3403879.970958434}",False
TX_54ab3e94,CUST_13196,4116359556129297,2024-10-24 15:26:23.235916+00:00,Travel,hotels,Sheraton,41449.59,MXN,Mexico,Unknown City,medium,Basic Debit,False,Android App,mobile,59f7a596466da3ef10156bc6171a3859,2.140.3.113,1,True,15,False,"{'num_transactions': 2, 'total_amount': 42162.86698212065, 'unique_merchants': 2, 'unique_countries': 1, 'max_single_amount': 41449.58698212065}",True
TX_bd735919,CUST_93315,6301022632380603,2024-10-27 09:45:46.182974+00:00,Gas,local,Truck Stop,169.81,GBP,UK,Unknown City,medium,Basic Debit,False,Firefox,web,c78c232e13cc513deed9518beb8d7b5d,140.19.162.136,1,False,9,True,"{'num_transactions': 44, 'total_amount': 1231656.988426845, 'unique_merchants': 35, 'unique_countries': 7, 'max_single_amount': 744905.043862069}",False
TX_fe05f119,CUST_84866,5454717225624583,2024-10-29 17:42:40.584381+00:00,Retail,physical,Costco,444.48,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,801b75ec5929aa8b792155a0e4e3f9dd,77.140.75.201,0,False,17,False,"{'num_transactions': 1, 'total_amount': 34993.90221188379, 'unique_merchants': 1, 'unique_countries': 1, 'max_single_amount': 34549.42697623669}",False
TX_38a1c623,CUST_66223,6034460075080567,2024-10-21 22:41:46.846696+00:00,Retail,online,Amazon,10884.07,BRL,Brazil,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,21e0a4674c95198c3a64f4981986ce88,132.232.92.54,1,False,22,False,"{'num_transactions': 405, 'total_amount': 10823888.713076849, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 932819.4690401637}",True
TX_f0fd809f,CUST_88731,5773875780291943,2024-10-01 02:58:56.669450+00:00,Education,supplies,University Bookstore,1158.67,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,ff2c2f00939c9c9c794584a912d9fa00,55.222.163.219,1,False,2,False,"{'num_transactions': 2351, 'total_amount': 353710210.44674635, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2652794.616918151}",True
TX_feb6dd08,CUST_35579,5623042346080144,2024-10-10 22:38:36.671434+00:00,Entertainment,events,Ticketmaster,172.27,AUD,Australia,Unknown City,medium,Basic Debit,False,Android App,mobile,92f344d1208430576b8e17e910880b3c,147.226.15.213,0,True,22,False,"{'num_transactions': 232, 'total_amount': 1728048.7425900546, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 377859.80001001654}",False
TX_bb176b00,CUST_94059,4597929587923245,2024-10-29 03:47:54.035536+00:00,Healthcare,medical,Medical Center,197.11,CAD,Canada,Unknown City,medium,Basic Debit,False,Android App,mobile,c068f338097e8a319a02257c079560e2,105.135.133.192,0,False,3,False,"{'num_transactions': 76, 'total_amount': 378600.90809089056, 'unique_merchants': 50, 'unique_countries': 7, 'max_single_amount': 135978.03402323512}",False
TX_078e70f7,CUST_71459,4581888049904961,2024-10-25 14:11:50.549978+00:00,Retail,online,AliExpress,5229.84,SGD,Singapore,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,5af6e08de7a5d5ad7668faf7f82fe6c1,220.7.13.217,1,False,14,False,"{'num_transactions': 179, 'total_amount': 3961532.849364501, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 653038.4853295763}",True
TX_3fa11071,CUST_64311,374077236169013,2024-10-28 02:34:48.084292+00:00,Grocery,online,Walmart Grocery,2403.77,BRL,Brazil,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1d9848dc660fef8725c427a0474974bf,76.252.228.151,1,False,2,False,"{'num_transactions': 103, 'total_amount': 3896014.4692032463, 'unique_merchants': 64, 'unique_countries': 10, 'max_single_amount': 661754.0612056493}",True
TX_027d921f,CUST_50806,375561240207793,2024-10-05 14:34:30.729042+00:00,Travel,transport,Enterprise Rent-A-Car,292.84,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,c8ba60de94878ebbfc2fdcc29ab8d8f7,36.79.68.158,0,True,14,True,"{'num_transactions': 818, 'total_amount': 17431605.91434438, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5775178.525506278}",False
